experiment_id,timestamp,run_id,image_name,image_size,image_dimensions,payload_size_bytes,method_name,color_channels,theoretical_capacity_bytes,capacity_utilization_ratio,success,error,processing_stages,actual_image_shape,image_size_bytes,actual_message_size,message_entropy,compressed_size_bytes,tree_size_bytes,total_payload_size,compression_ratio,compression_efficiency,encrypted_size_bytes,encryption_overhead,total_embedded_size,embedding_rate,psnr_db,mse,max_pixel_error,total_time,psnr_per_channel,psnr_std,message_integrity,bit_error_rate,character_accuracy
20260118_132628,2026-01-18T13:26:50.567037,lena_256_10_DWT_DCT_grayscale,lena,256,256x256,10,DWT_DCT_grayscale,1,7372,0.0013564839934888768,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.1238868236541748, 'embedding': 0.12185859680175781, 'quality_analysis': 0.0027108192443847656, 'extraction': 0.01890110969543457}","(256, 256)",65536,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.008544921875,50.58049440625502,0.5688934326171875,4.0,0.38027143478393555,,,,,
20260118_132628,2026-01-18T13:26:50.947308,lena_256_25_DWT_DCT_grayscale,lena,256,256x256,25,DWT_DCT_grayscale,1,7372,0.003391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10337996482849121, 'embedding': 0.04445910453796387, 'quality_analysis': 0.002783060073852539, 'extraction': 0.038632869720458984}","(256, 256)",65536,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.013427734375,47.86464615069348,1.063201904296875,4.0,0.28839850425720215,,,,,
20260118_132628,2026-01-18T13:26:51.235707,lena_256_50_DWT_DCT_grayscale,lena,256,256x256,50,DWT_DCT_grayscale,1,7372,0.006782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.008092880249023438, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10266637802124023, 'embedding': 0.05335712432861328, 'quality_analysis': 0.0, 'extraction': 0.03246736526489258}","(256, 256)",65536,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.017822265625,46.43877897114332,1.4763946533203125,5.0,0.3022153377532959,,,,,
20260118_132628,2026-01-18T13:26:51.537922,lena_256_100_DWT_DCT_grayscale,lena,256,256x256,100,DWT_DCT_grayscale,1,7372,0.013564839934888768,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.008214950561523438, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10006093978881836, 'embedding': 0.05399131774902344, 'quality_analysis': 0.0, 'extraction': 0.04603147506713867}","(256, 256)",65536,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.020751953125,45.68107812404416,1.7578125,5.0,0.30828404426574707,,,,,
20260118_132628,2026-01-18T13:26:51.851627,lena_256_250_DWT_DCT_grayscale,lena,256,256x256,250,DWT_DCT_grayscale,1,7372,0.03391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0030508041381835938, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11559867858886719, 'embedding': 0.0698099136352539, 'quality_analysis': 0.0, 'extraction': 0.04844546318054199}","(256, 256)",65536,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0283203125,44.23031239808879,2.454986572265625,8.0,0.3445470333099365,,,,,
20260118_132628,2026-01-18T13:26:52.196174,lena_256_500_DWT_DCT_grayscale,lena,256,256x256,500,DWT_DCT_grayscale,1,7372,0.06782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.005300760269165039, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10982465744018555, 'embedding': 0.0749671459197998, 'quality_analysis': 0.0, 'extraction': 0.05994224548339844}","(256, 256)",65536,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.031494140625,43.69653584831348,2.7760467529296875,7.0,0.3578057289123535,,,,,
20260118_132628,2026-01-18T13:26:52.553980,lena_256_1000_DWT_DCT_grayscale,lena,256,256x256,1000,DWT_DCT_grayscale,1,7372,0.13564839934888767,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.004019975662231445, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10615897178649902, 'embedding': 0.08083629608154297, 'quality_analysis': 0.0, 'extraction': 0.07927703857421875}","(256, 256)",65536,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.038330078125,42.715816362924805,3.4793548583984375,7.0,0.3821256160736084,,,,,
20260118_132628,2026-01-18T13:26:52.936105,lena_256_2500_DWT_DCT_grayscale,lena,256,256x256,2500,DWT_DCT_grayscale,1,7372,0.3391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.005396604537963867, 'message_generation': 0.0, 'compression': 0.0020122528076171875, 'encryption': 0.1030426025390625, 'embedding': 0.21593618392944336, 'quality_analysis': 0.0, 'extraction': 0.10706138610839844}","(256, 256)",65536,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.05810546875,40.79874227443546,5.4101104736328125,9.0,0.5276033878326416,,,,,
20260118_132628,2026-01-18T13:26:53.463708,lena_256_5000_DWT_DCT_grayscale,lena,256,256x256,5000,DWT_DCT_grayscale,1,7372,0.6782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.011106014251708984, 'message_generation': 0.0, 'compression': 0.0038182735443115234, 'encryption': 0.09386587142944336, 'embedding': 0.1768474578857422, 'quality_analysis': 0.0, 'extraction': 0.14687323570251465}","(256, 256)",65536,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0908203125,38.76033150655549,8.650619506835938,13.0,0.5376007556915283,,,,,
20260118_132628,2026-01-18T13:26:54.001309,lena_256_10_DWT_DCT_color,lena,256,256x256,10,DWT_DCT_color,3,22118,0.0004521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10503172874450684, 'embedding': 0.03899502754211426, 'quality_analysis': 0.0011172294616699219, 'extraction': 0.033144235610961914}","(256, 256, 3)",196608,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0028483072916666665,49.837772557873826,0.675048828125,12.0,0.2936546802520752,"[49.78592598679876, 49.81708067434088, 49.91031101248184]",0.05284583986560072,,,
20260118_132628,2026-01-18T13:26:54.294964,lena_256_25_DWT_DCT_color,lena,256,256x256,25,DWT_DCT_color,3,22118,0.0011303011122162944,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.001055002212524414, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10759830474853516, 'embedding': 0.04142022132873535, 'quality_analysis': 0.0, 'extraction': 0.036768198013305664}","(256, 256, 3)",196608,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.004475911458333333,48.91885133977217,0.8343912760416666,21.0,0.29158878326416016,"[49.0930173211861, 48.819931287539845, 48.843605410590555]",0.1235326079407498,,,
20260118_132628,2026-01-18T13:26:54.586553,lena_256_50_DWT_DCT_color,lena,256,256x256,50,DWT_DCT_color,3,22118,0.002260602224432589,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10101151466369629, 'embedding': 0.057402849197387695, 'quality_analysis': 0.0, 'extraction': 0.049807071685791016}","(256, 256, 3)",196608,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.005940755208333333,48.24288159239899,0.9747721354166666,24.0,0.31477856636047363,"[48.18092532067271, 48.16593486509273, 48.381784591431504]",0.09840972443410735,,,
20260118_132628,2026-01-18T13:26:54.901331,lena_256_100_DWT_DCT_color,lena,256,256x256,100,DWT_DCT_color,3,22118,0.004521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11012768745422363, 'embedding': 0.06203770637512207, 'quality_analysis': 0.00484919548034668, 'extraction': 0.06366825103759766}","(256, 256, 3)",196608,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.006917317708333333,47.7319088196829,1.096435546875,26.0,0.3585667610168457,"[47.72517421267743, 47.624936945030605, 47.845615301340665]",0.09021733179593246,,,
20260118_132628,2026-01-18T13:26:55.259898,lena_256_250_DWT_DCT_color,lena,256,256x256,250,DWT_DCT_color,3,22118,0.011303011122162945,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0031037330627441406, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11526298522949219, 'embedding': 0.11455416679382324, 'quality_analysis': 0.0059661865234375, 'extraction': 0.09956550598144531}","(256, 256, 3)",196608,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.009440104166666666,46.7389601612831,1.378173828125,27.0,0.4414713382720947,"[46.73737897096448, 46.614884828023605, 46.86461668486124]",0.1019587341428252,,,
20260118_132628,2026-01-18T13:26:55.701369,lena_256_500_DWT_DCT_color,lena,256,256x256,500,DWT_DCT_color,3,22118,0.02260602224432589,False,Decryption failed: 'utf-8' codec can't decode byte 0x99 in position 0: invalid start byte,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.1123192310333252, 'embedding': 0.08657979965209961, 'quality_analysis': 0.004030466079711914, 'extraction': 0.08205461502075195}","(256, 256, 3)",196608,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.010498046875,46.38596326412352,1.4946695963541667,26.0,0.39708781242370605,"[46.390438474633804, 46.29456073321633, 46.472890584520414]",0.07287159756891017,,,
20260118_132628,2026-01-18T13:26:56.098457,lena_256_1000_DWT_DCT_color,lena,256,256x256,1000,DWT_DCT_color,3,22118,0.04521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.0972280502319336, 'embedding': 0.1040046215057373, 'quality_analysis': 0.010199546813964844, 'extraction': 0.11579442024230957}","(256, 256, 3)",196608,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.012776692708333334,45.647198597373595,1.7725423177083333,27.0,0.4244844913482666,"[45.691646741716994, 45.45427470468913, 45.795674345714666]",0.14287560294365742,,,
20260118_132628,2026-01-18T13:26:56.528630,lena_256_2500_DWT_DCT_color,lena,256,256x256,2500,DWT_DCT_color,3,22118,0.11303011122162944,False,Decryption failed: 'utf-8' codec can't decode byte 0xe2 in position 32: invalid continuation byte,"{'image_loading': 0.0010867118835449219, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.09996700286865234, 'embedding': 0.12363529205322266, 'quality_analysis': 0.009551286697387695, 'extraction': 0.13240933418273926}","(256, 256, 3)",196608,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.019368489583333332,44.011927209483,2.5833333333333335,26.0,0.47690868377685547,"[43.9959191447862, 43.82490905022068, 44.21495343344211]",0.15963677275228905,,,
20260118_132628,2026-01-18T13:26:57.005539,lena_256_5000_DWT_DCT_color,lena,256,256x256,5000,DWT_DCT_color,3,22118,0.22606022244325888,True,,"{'image_loading': 0.003720521926879883, 'message_generation': 0.0015785694122314453, 'compression': 0.004087686538696289, 'encryption': 0.09660077095031738, 'embedding': 0.20473575592041016, 'quality_analysis': 0.0, 'extraction': 0.24551773071289062, 'decryption_decompression': 0.11040544509887695}","(256, 256, 3)",196608,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0302734375,42.23147638550287,3.8943888346354165,26.0,0.6666464805603027,"[42.17920386254782, 42.00392845991996, 42.51129683404084]",0.21040433971535394,True,0.0,1.0
20260118_132628,2026-01-18T13:26:57.672185,lena_256_10000_DWT_DCT_color,lena,256,256x256,10000,DWT_DCT_color,3,22118,0.45212044488651776,True,,"{'image_loading': 0.0, 'message_generation': 0.006506919860839844, 'compression': 0.004060506820678711, 'encryption': 0.11278176307678223, 'embedding': 0.3736574649810791, 'quality_analysis': 0.0, 'extraction': 0.32750868797302246, 'decryption_decompression': 0.1263411045074463}","(256, 256, 3)",196608,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.052001953125,39.91740129849634,6.638275146484375,27.0,0.9508564472198486,"[39.77161152141339, 39.71014707212532, 40.2704453019503]",0.25089774930925524,True,0.0,1.0
20260118_132628,2026-01-18T13:26:58.623042,baboon_256_10_DWT_DCT_grayscale,baboon,256,256x256,10,DWT_DCT_grayscale,1,7372,0.0013564839934888768,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0033559799194335938, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10333561897277832, 'embedding': 0.0319218635559082, 'quality_analysis': 0.0011136531829833984, 'extraction': 0.020071029663085938}","(256, 256)",65536,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.008544921875,48.15999316955168,0.9933013916015625,6.0,0.26612162590026855,,,,,
20260118_132628,2026-01-18T13:26:58.889164,baboon_256_25_DWT_DCT_grayscale,baboon,256,256x256,25,DWT_DCT_grayscale,1,7372,0.003391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.006639957427978516, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10074186325073242, 'embedding': 0.0332798957824707, 'quality_analysis': 0.0053217411041259766, 'extraction': 0.026544809341430664}","(256, 256)",65536,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.013427734375,46.27995311504296,1.5313873291015625,6.0,0.2751920223236084,,,,,
20260118_132628,2026-01-18T13:26:59.164356,baboon_256_50_DWT_DCT_grayscale,baboon,256,256x256,50,DWT_DCT_grayscale,1,7372,0.006782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.003023386001586914, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11350846290588379, 'embedding': 0.04020357131958008, 'quality_analysis': 0.0062906742095947266, 'extraction': 0.03596305847167969}","(256, 256)",65536,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.017822265625,45.032275378076264,2.041046142578125,7.0,0.2999868392944336,,,,,
20260118_132628,2026-01-18T13:26:59.464342,baboon_256_100_DWT_DCT_grayscale,baboon,256,256x256,100,DWT_DCT_grayscale,1,7372,0.013564839934888768,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10283279418945312, 'embedding': 0.0747687816619873, 'quality_analysis': 0.0, 'extraction': 0.04049825668334961}","(256, 256)",65536,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.020751953125,44.18669511648417,2.479766845703125,7.0,0.32137560844421387,,,,,
20260118_132628,2026-01-18T13:26:59.785718,baboon_256_250_DWT_DCT_grayscale,baboon,256,256x256,250,DWT_DCT_grayscale,1,7372,0.03391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.009220361709594727, 'message_generation': 0.0, 'compression': 0.0017971992492675781, 'encryption': 0.10297131538391113, 'embedding': 0.07452607154846191, 'quality_analysis': 0.002012014389038086, 'extraction': 0.054294586181640625}","(256, 256)",65536,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0283203125,42.97236985378316,3.2797698974609375,11.0,0.3490481376647949,,,,,
20260118_132628,2026-01-18T13:27:00.134766,baboon_256_500_DWT_DCT_grayscale,baboon,256,256x256,500,DWT_DCT_grayscale,1,7372,0.06782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.008424043655395508, 'message_generation': 0.0, 'compression': 0.0020742416381835938, 'encryption': 0.10326218605041504, 'embedding': 0.06799626350402832, 'quality_analysis': 0.0, 'extraction': 0.05645346641540527}","(256, 256)",65536,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.031494140625,42.49133765467553,3.6639251708984375,9.0,0.34404587745666504,,,,,
20260118_132628,2026-01-18T13:27:00.478812,baboon_256_1000_DWT_DCT_grayscale,baboon,256,256x256,1000,DWT_DCT_grayscale,1,7372,0.13564839934888767,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11622762680053711, 'embedding': 0.07779097557067871, 'quality_analysis': 0.0, 'extraction': 0.06620407104492188}","(256, 256)",65536,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.038330078125,41.64884487468643,4.4483184814453125,10.0,0.362260103225708,,,,,
20260118_132628,2026-01-18T13:27:00.841072,baboon_256_2500_DWT_DCT_grayscale,baboon,256,256x256,2500,DWT_DCT_grayscale,1,7372,0.3391209983722192,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.004368782043457031, 'message_generation': 0.0, 'compression': 0.0010395050048828125, 'encryption': 0.09962105751037598, 'embedding': 0.11548566818237305, 'quality_analysis': 0.0, 'extraction': 0.10407662391662598}","(256, 256)",65536,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.05810546875,39.79923673761175,6.810150146484375,12.0,0.43407249450683594,,,,,
20260118_132628,2026-01-18T13:27:01.275144,baboon_256_5000_DWT_DCT_grayscale,baboon,256,256x256,5000,DWT_DCT_grayscale,1,7372,0.6782419967444384,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0032854080200195312, 'message_generation': 0.001279592514038086, 'compression': 0.0, 'encryption': 0.10001158714294434, 'embedding': 0.3010139465332031, 'quality_analysis': 0.0, 'extraction': 0.14498424530029297}","(256, 256)",65536,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0908203125,37.84943964987854,10.6693115234375,16.0,0.6699731349945068,,,,,
20260118_132628,2026-01-18T13:27:01.945118,baboon_256_10_DWT_DCT_color,baboon,256,256x256,10,DWT_DCT_color,3,22118,0.0004521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.003011941909790039, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10697126388549805, 'embedding': 0.03166675567626953, 'quality_analysis': 0.008572578430175781, 'extraction': 0.01999640464782715}","(256, 256, 3)",196608,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0028483072916666665,49.86779562507706,0.6703999837239584,3.0,0.3311951160430908,"[49.93955924072699, 49.81024646351726, 49.85358117098691]",0.05374003235474903,,,
20260118_132628,2026-01-18T13:27:02.276313,baboon_256_25_DWT_DCT_color,baboon,256,256x256,25,DWT_DCT_color,3,22118,0.0011303011122162944,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.005483150482177734, 'message_generation': 0.0, 'compression': 0.002015829086303711, 'encryption': 0.10300540924072266, 'embedding': 0.04333806037902832, 'quality_analysis': 0.0, 'extraction': 0.031980276107788086}","(256, 256, 3)",196608,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.004475911458333333,48.72052288068799,0.8731842041015625,3.0,0.28574442863464355,"[48.7538020101684, 48.607594527891116, 48.80017210400443]",0.08206564871958999,,,
20260118_132628,2026-01-18T13:27:02.562057,baboon_256_50_DWT_DCT_color,baboon,256,256x256,50,DWT_DCT_color,3,22118,0.002260602224432589,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.010145425796508789, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10697650909423828, 'embedding': 0.05648922920227051, 'quality_analysis': 0.004021644592285156, 'extraction': 0.04264092445373535}","(256, 256, 3)",196608,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.005940755208333333,48.00464379502014,1.0295003255208333,4.0,0.34107041358947754,"[48.04731820815067, 47.98561257707106, 47.98100059983866]",0.030234050732302106,,,
20260118_132628,2026-01-18T13:27:02.903128,baboon_256_100_DWT_DCT_color,baboon,256,256x256,100,DWT_DCT_color,3,22118,0.004521204448865178,False,Decryption failed: PKCS#7 padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.09910726547241211, 'embedding': 0.06336236000061035, 'quality_analysis': 0.0012745857238769531, 'extraction': 0.04502058029174805}","(256, 256, 3)",196608,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.006917317708333333,47.551885699135674,1.14263916015625,4.0,0.3146548271179199,"[47.49719235505047, 47.5764892494135, 47.58197549294306]",0.038738836090184685,,,
20260118_132628,2026-01-18T13:27:03.217783,baboon_256_250_DWT_DCT_color,baboon,256,256x256,250,DWT_DCT_color,3,22118,0.011303011122162945,False,Decryption failed: 'utf-8' codec can't decode byte 0xee in position 0: invalid continuation byte,"{'image_loading': 0.010993242263793945, 'message_generation': 0.0, 'compression': 0.0010917186737060547, 'encryption': 0.1018679141998291, 'embedding': 0.06485605239868164, 'quality_analysis': 0.0, 'extraction': 0.07629251480102539}","(256, 256, 3)",196608,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.009440104166666666,46.597740527047115,1.4234161376953125,5.0,0.3574972152709961,"[46.65621431460859, 46.596227935257666, 46.5407793312751]",0.04713827033131437,,,
