experiment_id,timestamp,run_id,image_name,image_size,image_dimensions,payload_size_bytes,method_name,color_channels,theoretical_capacity_bytes,capacity_utilization_ratio,success,error,processing_stages,actual_image_shape,image_size_bytes,actual_message_size,message_entropy,compressed_size_bytes,tree_size_bytes,total_payload_size,compression_ratio,compression_efficiency,encrypted_size_bytes,encryption_overhead,total_embedded_size,embedding_rate,psnr_db,mse,max_pixel_error,total_time,psnr_per_channel,psnr_std,message_integrity,bit_error_rate,character_accuracy
20260118_132628,2026-01-18T13:27:17.449599,house_256_10_DWT_DCT_color,house,256,256x256,10,DWT_DCT_color,3,22118,0.0004521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.1125640869140625, 'embedding': 0.03592681884765625, 'quality_analysis': 0.005009889602661133, 'extraction': 0.027753353118896484}","(256, 256, 3)",196608,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0028483072916666665,49.83292264630788,0.6758626302083334,3.0,0.2803218364715576,"[49.72274916309828, 49.88324215787606, 49.89277661794929]",0.07800159735169358,,,
20260118_132628,2026-01-18T13:27:17.729921,house_256_25_DWT_DCT_color,house,256,256x256,25,DWT_DCT_color,3,22118,0.0011303011122162944,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11564207077026367, 'embedding': 0.03390955924987793, 'quality_analysis': 0.0, 'extraction': 0.05195760726928711}","(256, 256, 3)",196608,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.004475911458333333,48.8319457580493,0.8509928385416666,3.0,0.3255476951599121,"[48.83486834377449, 48.90272823720741, 48.758240693165995]",0.0590229826777727,,,
20260118_132628,2026-01-18T13:27:18.055468,house_256_50_DWT_DCT_color,house,256,256x256,50,DWT_DCT_color,3,22118,0.002260602224432589,False,[Errno 22] Invalid argument,"{'image_loading': 0.0060350894927978516, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.13531827926635742}","(256, 256, 3)",196608,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.005940755208333333,,,,0.14937901496887207,,,,,
20260118_132628,2026-01-18T13:27:18.204847,house_256_100_DWT_DCT_color,house,256,256x256,100,DWT_DCT_color,3,22118,0.004521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.00900125503540039, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10100173950195312, 'embedding': 0.05497598648071289, 'quality_analysis': 0.0, 'extraction': 0.06092977523803711}","(256, 256, 3)",196608,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.006917317708333333,47.48792665030876,1.1595865885416667,4.0,0.32419681549072266,"[47.43656542367803, 47.519586117623376, 47.50762840962486]",0.03664449386473397,,,
20260118_132628,2026-01-18T13:27:18.529044,house_256_250_DWT_DCT_color,house,256,256x256,250,DWT_DCT_color,3,22118,0.011303011122162945,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.009823322296142578, 'compression': 0.0, 'encryption': 0.09419369697570801, 'embedding': 0.08472514152526855, 'quality_analysis': 0.0024449825286865234, 'extraction': 0.08129024505615234}","(256, 256, 3)",196608,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.009440104166666666,46.55917394452197,1.4360758463541667,6.0,0.3889303207397461,"[46.58953102595991, 46.57839240785349, 46.50959839975252]",0.0353489102398853,,,
20260118_132628,2026-01-18T13:27:18.917975,house_256_500_DWT_DCT_color,house,256,256x256,500,DWT_DCT_color,3,22118,0.02260602224432589,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11209487915039062, 'embedding': 0.07485651969909668, 'quality_analysis': 0.008525609970092773, 'extraction': 0.07672548294067383}","(256, 256, 3)",196608,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.010498046875,46.11455616230321,1.5908610026041667,6.0,0.3776273727416992,"[46.1172591695454, 46.14435353326236, 46.08205578410186]",0.025504667203339437,,,
20260118_132628,2026-01-18T13:27:19.295602,house_256_1000_DWT_DCT_color,house,256,256x256,1000,DWT_DCT_color,3,22118,0.04521204448865178,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.007308483123779297, 'encryption': 0.1105961799621582, 'embedding': 0.10118436813354492, 'quality_analysis': 0.003541707992553711, 'extraction': 0.09410858154296875}","(256, 256, 3)",196608,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.012776692708333334,45.43656957480747,1.8597005208333333,7.0,0.41999173164367676,"[45.381325254589136, 45.447981824314, 45.48040164551928]",0.04124489777766525,,,
20260118_132628,2026-01-18T13:27:19.715594,house_256_2500_DWT_DCT_color,house,256,256x256,2500,DWT_DCT_color,3,22118,0.11303011122162944,False,Decryption failed: 'utf-8' codec can't decode byte 0xac in position 240: invalid start byte,"{'image_loading': 0.006322622299194336, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10714435577392578, 'embedding': 0.12465643882751465, 'quality_analysis': 0.008719682693481445, 'extraction': 0.1266021728515625}","(256, 256, 3)",196608,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.019368489583333332,43.8125382561557,2.7029622395833335,7.0,0.48133039474487305,"[43.76649034987275, 43.848181925561335, 43.82294249303301]",0.03415225217922922,,,
20260118_132628,2026-01-18T13:27:20.196924,house_256_5000_DWT_DCT_color,house,256,256x256,5000,DWT_DCT_color,3,22118,0.22606022244325888,False,Decryption failed: 'utf-8' codec can't decode byte 0xcb in position 433: invalid continuation byte,"{'image_loading': 0.004346132278442383, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11281228065490723, 'embedding': 0.20193886756896973, 'quality_analysis': 0.0, 'extraction': 0.18490195274353027}","(256, 256, 3)",196608,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0302734375,42.06329181407571,4.04345703125,9.0,0.6167287826538086,"[42.059147228442, 42.07959654743952, 42.051131666345604]",0.011984588895162256,,,
20260118_132628,2026-01-18T13:27:20.813653,house_256_10000_DWT_DCT_color,house,256,256x256,10000,DWT_DCT_color,3,22118,0.45212044488651776,True,,"{'image_loading': 0.006043910980224609, 'message_generation': 0.0008101463317871094, 'compression': 0.005681514739990234, 'encryption': 0.11057043075561523, 'embedding': 0.3288545608520508, 'quality_analysis': 0.0, 'extraction': 0.3317084312438965, 'decryption_decompression': 0.12110662460327148}","(256, 256, 3)",196608,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.052001953125,39.85024192589335,6.730672200520833,10.0,0.9047756195068359,"[39.85450748088595, 39.86490752729572, 39.83131076949839]",0.014043545449050631,True,0.0,1.0
20260118_132628,2026-01-18T13:27:21.718429,lena_512_10_DWT_DCT_grayscale,lena,512,512x512,10,DWT_DCT_grayscale,1,29491,0.0003390865009663965,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.012308359146118164, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.09976887702941895, 'embedding': 0.09022712707519531, 'quality_analysis': 0.012559175491333008, 'extraction': 0.06386423110961914}","(512, 512)",262144,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.00213623046875,56.62796906382761,0.14134597778320312,3.0,0.38129329681396484,,,,,
20260118_132628,2026-01-18T13:27:22.099722,lena_512_25_DWT_DCT_grayscale,lena,512,512x512,25,DWT_DCT_grayscale,1,29491,0.0008477162524159913,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.012825250625610352, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.1012258529663086, 'embedding': 0.09192204475402832, 'quality_analysis': 0.00899505615234375, 'extraction': 0.08092689514160156}","(512, 512)",262144,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.00335693359375,54.585729132014094,0.22620773315429688,2.0,0.39739370346069336,,,,,
20260118_132628,2026-01-18T13:27:22.497115,lena_512_50_DWT_DCT_grayscale,lena,512,512x512,50,DWT_DCT_grayscale,1,29491,0.0016954325048319826,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.005547046661376953, 'message_generation': 0.0, 'compression': 0.008248090744018555, 'encryption': 0.10210013389587402, 'embedding': 0.09955883026123047, 'quality_analysis': 0.0026655197143554688, 'extraction': 0.08309102058410645}","(512, 512)",262144,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.00445556640625,53.39570225437291,0.297515869140625,3.0,0.4122195243835449,,,,,
20260118_132628,2026-01-18T13:27:22.909335,lena_512_100_DWT_DCT_grayscale,lena,512,512x512,100,DWT_DCT_grayscale,1,29491,0.0033908650096639652,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.010603904724121094, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11368918418884277, 'embedding': 0.11292243003845215, 'quality_analysis': 0.0041353702545166016, 'extraction': 0.08551025390625}","(512, 512)",262144,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.00518798828125,52.867084634524026,0.3360252380371094,3.0,0.4401681423187256,,,,,
20260118_132628,2026-01-18T13:27:23.356627,lena_512_250_DWT_DCT_grayscale,lena,512,512x512,250,DWT_DCT_grayscale,1,29491,0.008477162524159913,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.008010625839233398, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.0989382266998291, 'embedding': 0.1382579803466797, 'quality_analysis': 0.0, 'extraction': 0.11217236518859863}","(512, 512)",262144,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.007080078125,51.76467567911952,0.4331245422363281,3.0,0.48990654945373535,,,,,
20260118_132628,2026-01-18T13:27:23.850064,lena_512_500_DWT_DCT_grayscale,lena,512,512x512,500,DWT_DCT_grayscale,1,29491,0.016954325048319827,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.012499809265136719, 'message_generation': 0.0021867752075195312, 'compression': 0.0005528926849365234, 'encryption': 0.11645293235778809, 'embedding': 0.13757085800170898, 'quality_analysis': 0.0, 'extraction': 0.09675407409667969}","(512, 512)",262144,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.00787353515625,51.23864395402852,0.4888954162597656,4.0,0.4760615825653076,,,,,
20260118_132628,2026-01-18T13:27:24.330953,lena_512_1000_DWT_DCT_grayscale,lena,512,512x512,1000,DWT_DCT_grayscale,1,29491,0.03390865009663965,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.003592252731323242, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11412358283996582, 'embedding': 0.14802932739257812, 'quality_analysis': 0.0033767223358154297, 'extraction': 0.11239814758300781}","(512, 512)",262144,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.00958251953125,49.924384671270595,0.6616706848144531,5.0,0.4857320785522461,,,,,
20260118_132628,2026-01-18T13:27:24.816685,lena_512_2500_DWT_DCT_grayscale,lena,512,512x512,2500,DWT_DCT_grayscale,1,29491,0.08477162524159913,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.016706466674804688, 'message_generation': 0.0, 'compression': 0.0020079612731933594, 'encryption': 0.11073422431945801, 'embedding': 0.1970655918121338, 'quality_analysis': 0.003303050994873047, 'extraction': 0.15112590789794922}","(512, 512)",262144,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.0145263671875,47.51932706846071,1.1511917114257812,5.0,0.5931534767150879,,,,,
20260118_132628,2026-01-18T13:27:25.409838,lena_512_5000_DWT_DCT_grayscale,lena,512,512x512,5000,DWT_DCT_grayscale,1,29491,0.16954325048319827,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.009134054183959961, 'message_generation': 0.0, 'compression': 0.0021545886993408203, 'encryption': 0.09881949424743652, 'embedding': 0.24914908409118652, 'quality_analysis': 0.009207725524902344, 'extraction': 0.19764995574951172}","(512, 512)",262144,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.022705078125,45.234807878729185,1.9480476379394531,6.0,0.6861698627471924,,,,,
20260118_132628,2026-01-18T13:27:26.096008,lena_512_10000_DWT_DCT_grayscale,lena,512,512x512,10000,DWT_DCT_grayscale,1,29491,0.33908650096639653,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.014104366302490234, 'encryption': 0.10376477241516113, 'embedding': 0.3775801658630371, 'quality_analysis': 0.004850864410400391, 'extraction': 0.3356037139892578}","(512, 512)",262144,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.03900146484375,42.60897397850429,3.5660133361816406,8.0,0.9868156909942627,,,,,
20260118_132628,2026-01-18T13:27:27.082823,lena_512_10_DWT_DCT_color,lena,512,512x512,10,DWT_DCT_color,3,88473,0.0001130288336554655,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.013370752334594727, 'message_generation': 0.0, 'compression': 0.0004200935363769531, 'encryption': 0.10008430480957031, 'embedding': 0.10592198371887207, 'quality_analysis': 0.028486013412475586, 'extraction': 0.06477141380310059}","(512, 512, 3)",786432,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0007120768229166666,50.91414760880068,0.5268351236979166,6.0,0.419844388961792,"[50.88230713824916, 50.909362950283814, 50.95077273786909]",0.028154979437290145,,,
20260118_132628,2026-01-18T13:27:27.504885,lena_512_25_DWT_DCT_color,lena,512,512x512,25,DWT_DCT_color,3,88473,0.0002825720841386638,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.011766672134399414, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11243820190429688, 'embedding': 0.12000012397766113, 'quality_analysis': 0.021854400634765625, 'extraction': 0.08555436134338379}","(512, 512, 3)",786432,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.0011189778645833333,50.724627687461975,0.5503336588541666,10.0,0.4505600929260254,"[50.71812549850141, 50.76065634631634, 50.695101217568165]",0.02715483471080274,,,
20260118_132628,2026-01-18T13:27:27.955445,lena_512_50_DWT_DCT_color,lena,512,512x512,50,DWT_DCT_color,3,88473,0.0005651441682773276,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.00856161117553711, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10447883605957031, 'embedding': 0.12174344062805176, 'quality_analysis': 0.02331829071044922, 'extraction': 0.08182263374328613}","(512, 512, 3)",786432,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.0014851888020833333,50.54826460715015,0.5731404622395834,15.0,0.46756911277770996,"[50.583174409313855, 50.53541614056943, 50.52620327156717]",0.02496984787224902,,,
20260118_132628,2026-01-18T13:27:28.429169,lena_512_100_DWT_DCT_color,lena,512,512x512,100,DWT_DCT_color,3,88473,0.0011302883365546551,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.002938508987426758, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11166048049926758, 'embedding': 0.15105700492858887, 'quality_analysis': 0.02289748191833496, 'extraction': 0.09620451927185059}","(512, 512, 3)",786432,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.0017293294270833333,50.43094867854044,0.5888264973958334,18.0,0.4913914203643799,"[50.41311000426823, 50.438289173034505, 50.44144685831859]",0.012679549648439006,,,
20260118_132628,2026-01-18T13:27:28.920561,lena_512_250_DWT_DCT_color,lena,512,512x512,250,DWT_DCT_color,3,88473,0.0028257208413866378,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.009657621383666992, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11164546012878418, 'embedding': 0.15334653854370117, 'quality_analysis': 0.02983856201171875, 'extraction': 0.1073296070098877}","(512, 512, 3)",786432,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0023600260416666665,50.17204410456415,0.6250813802083334,24.0,0.5261929035186768,"[50.11051981904609, 50.13147799512638, 50.27413449951999]",0.07269409807695036,,,
20260118_132628,2026-01-18T13:27:29.446754,lena_512_500_DWT_DCT_color,lena,512,512x512,500,DWT_DCT_color,3,88473,0.0056514416827732755,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11720514297485352, 'embedding': 0.1622314453125, 'quality_analysis': 0.02712845802307129, 'extraction': 0.12630248069763184}","(512, 512, 3)",786432,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.00262451171875,50.005166643133805,0.6494954427083334,29.0,0.5350456237792969,"[50.050306873958775, 49.97305514806896, 49.9921379073737]",0.032855930513570754,,,
20260118_132628,2026-01-18T13:27:29.981799,lena_512_1000_DWT_DCT_color,lena,512,512x512,1000,DWT_DCT_color,3,88473,0.011302883365546551,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.015418529510498047, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.1018226146697998, 'embedding': 0.19227862358093262, 'quality_analysis': 0.025091171264648438, 'extraction': 0.13808798789978027}","(512, 512, 3)",786432,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.0031941731770833335,49.72443154180286,0.69287109375,33.0,0.5807297229766846,"[49.76424992487899, 49.676340797527075, 49.7327039030025]",0.03636232150460885,,,
20260118_132628,2026-01-18T13:27:30.564851,lena_512_2500_DWT_DCT_color,lena,512,512x512,2500,DWT_DCT_color,3,88473,0.028257208413866378,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.043946027755737305, 'message_generation': 0.002010345458984375, 'compression': 0.0026853084564208984, 'encryption': 0.13959431648254395, 'embedding': 0.22193408012390137, 'quality_analysis': 0.021473169326782227, 'extraction': 0.20528936386108398}","(512, 512, 3)",786432,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.004842122395833333,48.86158822603554,0.84515380859375,48.0,0.7464895248413086,"[48.901778440633024, 48.81620503693027, 48.86678120054336]",0.03512764432274236,,,
20260118_132628,2026-01-18T13:27:31.312847,lena_512_5000_DWT_DCT_color,lena,512,512x512,5000,DWT_DCT_color,3,88473,0.056514416827732755,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.0050334930419921875, 'message_generation': 0.0, 'compression': 0.008083343505859375, 'encryption': 0.128190279006958, 'embedding': 0.30068063735961914, 'quality_analysis': 0.026595115661621094, 'extraction': 0.2382211685180664}","(512, 512, 3)",786432,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.007568359375,47.643545372363924,1.1187337239583333,61.0,0.8181416988372803,"[47.650966769048644, 47.648593964083844, 47.63107538395929]",0.008870663596335784,,,
20260118_132628,2026-01-18T13:27:32.135005,lena_512_10000_DWT_DCT_color,lena,512,512x512,10000,DWT_DCT_color,3,88473,0.11302883365546551,False,[Errno 22] Invalid argument,"{'image_loading': 0.013753890991210938, 'message_generation': 0.004914045333862305, 'compression': 0.004060029983520508, 'encryption': 0.09635329246520996}","(512, 512, 3)",786432,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.01300048828125,,,,0.2153623104095459,,,,,
20260118_132628,2026-01-18T13:27:32.355594,lena_512_25000_DWT_DCT_color,lena,512,512x512,25000,DWT_DCT_color,3,88473,0.28257208413866375,False,Decryption failed: 'utf-8' codec can't decode byte 0xf1 in position 289: invalid continuation byte,"{'image_loading': 0.008207321166992188, 'message_generation': 0.0, 'compression': 0.015789270401000977, 'encryption': 0.10757923126220703, 'embedding': 0.8365776538848877, 'quality_analysis': 0.024791717529296875, 'extraction': 0.7506430149078369}","(512, 512, 3)",786432,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.029296875,42.185483462311474,3.936091105143229,59.0,1.8581585884094238,"[42.39021703197973, 42.276533691463534, 41.88969966349116]",0.21423821198401802,,,
20260118_132628,2026-01-18T13:27:34.219783,lena_512_50000_DWT_DCT_color,lena,512,512x512,50000,DWT_DCT_color,3,88473,0.5651441682773275,False,Decryption failed: 'utf-8' codec can't decode byte 0xa2 in position 1538: invalid start byte,"{'image_loading': 0.008288145065307617, 'message_generation': 0.002250194549560547, 'compression': 0.022168397903442383, 'encryption': 0.11954569816589355, 'embedding': 1.5908360481262207, 'quality_analysis': 0.01576066017150879, 'extraction': 1.578368902206421}","(512, 512, 3)",786432,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.056437174479166664,39.73544139114299,6.912050882975261,58.0,3.450584650039673,"[39.8436628323429, 39.70276036055784, 39.65990098052825]",0.07849901003905908,,,
20260118_132628,2026-01-18T13:27:37.670367,baboon_512_10_DWT_DCT_grayscale,baboon,512,512x512,10,DWT_DCT_grayscale,1,29491,0.0003390865009663965,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.01653909683227539, 'message_generation': 0.0, 'compression': 0.006646394729614258, 'encryption': 0.11464428901672363, 'embedding': 0.08798551559448242, 'quality_analysis': 0.0010287761688232422, 'extraction': 0.062001705169677734}","(512, 512)",262144,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.00213623046875,53.39570225437291,0.297515869140625,2.0,0.39271020889282227,,,,,
20260118_132628,2026-01-18T13:27:38.065749,baboon_512_25_DWT_DCT_grayscale,baboon,512,512x512,25,DWT_DCT_grayscale,1,29491,0.0008477162524159913,False,Decryption failed: Padding is incorrect.,"{'image_loading': 0.004522800445556641, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.0952908992767334, 'embedding': 0.08745551109313965, 'quality_analysis': 0.017812490463256836, 'extraction': 0.061423540115356445}","(512, 512)",262144,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.00335693359375,51.67559330327437,0.44210052490234375,3.0,0.37036657333374023,,,,,
